"site","quadrat","place_name","date","latitude","longitude","start_time_site","end_time_site","tide_height_m","tide_time","weather","freshwater","sediment_description","general_description","dissolved_02_mg.l_surface","dissolved_02_percent_surface","specific_conductivity_surface","salinity_ppt_surface","temperature_C_surface","dissolved_02_mg.l_transect","dissolved_02_percent_transect","specific_conductivity_transect","salinity_ppt_transect","temperature_C_transect","light_intensity_umol.m2.sec_air","light_intensity_umol.m2.sec_surface","light_intensity_umol.m2.sec_transect","sediment_core_A_internal_cm","light_attenu","date_julian","n_surv1","n_surv2","dens_surv1","dens_surv2","sea_otter_duration","pop_mod_dens","n_pits","prop_otter_shells","sea_otter_index","sed1_type","sed1_no","start_time_transect","end_time_transect","depth_m","macroalgae_cover_0.25msq","diatom_cover_0.25msq","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","notes","eelgrass_shoots_msq","flowering_shoots_msq","macroalgae_cover_msq","diatom_cover_msq","shoot_area","epi_mass","shoot_mass","rhi_mass","node1","node2","node3","node4","node5","exshoot_mass","exepi_mass","iso_mass","gamm_mass","caprel_mass","limp_mass","gast_mass","crab_mass","crust_mass","gastro_mass","graz_massT","ag_mass","bg_mass","agbg_mass","epimass_shootarea","epimass_shootmass","shoot_areaT","grazmass_shootmass","crustmass_shootmass"
"2017_L_03",2,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Sandy mud",2,935,1000,-0.5,0,100,21,0,NA,84,0,0,100,67.072,0.0206,0.1553,0.08208,1.22,0.94,0.6,0.65,0.75,1.0258,NA,0,0,0,0.0123,0.0730999999999999,0,0,0.0853999999999999,0.0853999999999999,13.0452,6.89472,1.89205653021442,0.000307132633587786,0.132646490663232,5634.048,0.0723054779442892,0
"2017_L_03",3,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Sandy mud",2,935,1000,-0.5,0,80,25,0,NA,100,0,0,80,53.608,0.0655,0.12242,0.0783488888888888,0.92,0.76,0.56,0.275,0.325,0.9905,NA,0,0.00229999999999997,0.000599999999999989,0.00780000000000003,0,0,0.00289999999999996,0.00780000000000003,0.0107,12.242,7.83488888888888,1.56249822730238,0.00122183256230413,0.535043293579481,5360.8,0.00961434784171368,0.00260575782625881
"2017_L_03",4,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Muddy Sand",3,935,1000,-0.5,0,100,30,0,NA,120,0,0,100,48.096,0.01022,0.11378,0.0602629718234982,0.98,0.88,0.62,0.38,0.275,0.8755,NA,0,0.00209999999999999,0.00519999999999998,0.0165,0,0,0.00729999999999997,0.0165,0.0238,13.6536,7.23155661881978,1.8880582314003,0.000212491683300066,0.0898224644049919,5771.52,0.0240579006954553,0.00737910399482449
"2017_L_03",5,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Muddy Sand",3,935,1000,-0.5,0,90,18,0,NA,72,0,0,90,61.56,0.00781999999999998,0.13354,0.0825653387697573,0.98,0.58,0.38,0.275,0.266666666666667,0.2854,NA,0,0,0,0,0,0,0,0,0,9.61488,5.94470439142253,1.61738572129391,0.000127030539311241,0.0585592331885576,4432.32,0,0
"2017_L_03",6,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Gravel",7,935,1000,-0.5,0,100,28,0,NA,112,0,0,100,77.368,0.00817999999999999,0.17684,0.0650161764705882,1.48,1.38,0.866666666666667,0.5,0.25,0.9001,NA,0,0.001,0,0.0162,0,0,0.001,0.0162,0.0172,19.80608,7.28181176470588,2.71993847684965,0.000105728466549478,0.0462565030536077,8665.216,0.0159711775957806,0.000928556836963992
"2017_L_03",7,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Gravel",7,935,1000,-0.5,0,100,33,0,NA,132,0,0,100,73.386,0.03534,0.1623,0.055238690964128,1.54,1.26,0.88,0.666666666666667,0.4,0.7662,NA,0,0,0.00249999999999995,0.00660000000000005,0.00150000000000006,0,0.00249999999999995,0.00810000000000011,0.0106000000000001,21.4236,7.29150720726489,2.93815796803363,0.00048156324094514,0.217744916820703,9686.952,0.0114162627894454,0.00269251480883139
"2017_L_03",8,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Sandy mud",2,935,1000,-0.5,0,100,21,0,NA,84,0,0,100,58.894,0.01422,0.1331,0.0732051002158495,1.28,0.84,0.32,0.325,0.266666666666667,0.4155,NA,0,0,0,0.00270000000000004,0,0,0,0.00270000000000004,0.00270000000000004,11.1804,6.14922841813136,1.81817932913891,0.00024145074201107,0.106836964688204,4947.096,0.00492161866569456,0
"2017_L_03",9,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Mud",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_03",10,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Mud",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_04",1,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,1142,1215,-0.54,0,100,39,0,NA,156,0,0,100,82.028,0.00522000000000002,0.20014,0.0695898809523809,0.7,1.26,1.26,0.55,0.8,0.3347,NA,0,0.000500000000000056,0.00409999999999999,0.035,0.000200000000000033,0,0.00460000000000005,0.0352000000000001,0.0398000000000001,31.22184,10.8560214285714,2.8759928492614,6.36368069439707e-05,0.0260817427800541,12796.368,0.0744147782514399,0.00860070301398558
"2017_L_04",2,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,1142,1215,-0.54,0,97,32,0,NA,128,0,0,97,67.474,0.00232000000000003,0.1687,0.07958,0.64,1.04,1.16,0.933333333333333,0.6,0.378,NA,0,0.00360000000000005,0.00319999999999998,0.0118999999999999,1e-04,0,0.00680000000000003,0.0119999999999999,0.0187999999999999,21.5936,10.18624,2.11987936667505,3.43836144292621e-05,0.0137522228808538,8636.672,0.0343881470642033,0.0124382659593928
"2017_L_04",3,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,1142,1215,-0.54,5,94,37,1,NA,148,4,5,94,56.024,0.00331999999999999,0.1545,0.0733375000000001,0.96,1.3,1.225,0.833333333333333,0.4,0.3504,NA,0.001,0.000199999999999978,0.00160000000000005,0,0.00700000000000001,0,0.00280000000000002,0.00700000000000001,0.00980000000000003,22.866,10.85395,2.10669848304074,5.92603170069968e-05,0.0214886731391585,8291.552,0.0194097841156665,0.00554565260447618
"2017_L_04",4,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,1142,1215,-0.54,0,97,33,0,NA,132,0,0,97,70.892,0.00298,0.22074,0.078615,1.16,0.98,1.18,0.933333333333333,NA,0.193,NA,0.0554,0.000400000000000011,9.9999999999989e-05,0.0184,0.0102,0,0.0559,0.0286,0.0845,29.13768,10.37718,2.80786109521084,4.20357727247081e-05,0.0135000453021655,9357.744,0.204234543433074,0.135109005655726
"2017_L_04",5,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Gravel",7,1142,1215,-0.54,0,90,47,1,NA,188,4,0,90,93.67,0.00471999999999999,0.244,0.06282,1.34,1.425,1.8,1.35,NA,0.2201,NA,0.2301,0.000799999999999967,0,0.0329,0.0113,0,0.2309,0.0442,0.2751,45.872,11.81016,3.88411333970073,5.03896658481904e-05,0.0193442622950819,17609.96,0.592760180995475,0.49752208575738
"2017_L_04",6,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Gravel",7,1142,1215,-0.54,0,98,37,3,NA,148,12,0,98,86.004,0.001,0.22694,0.06856,1.2,1.7,1.7,1.4,NA,0.3715,NA,0,0.000299999999999967,0,0.0992,0.0357000000000001,0,0.000299999999999967,0.1349,0.1352,33.58712,10.14688,3.31009334889148,1.16273661690154e-05,0.0044064510443289,12728.592,0.225920727224116,0.000501303388810853
"2017_L_04",7,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Gravel",7,1142,1215,-0.54,0,82,60,0,NA,240,0,0,82,77.326,0.00155999999999998,0.22276,0.0631088888888889,1.18,1.44,1.23333333333333,0.85,0.3,0.8599,NA,9.9999999999989e-05,0.00190000000000001,0.001,0.0303,0.00230000000000002,0,0.003,0.0326,0.0356,53.4624,15.1461333333333,3.52977217507659,2.01743268758242e-05,0.00700305261267725,18558.24,0.0328819758742357,0.00277095302310975
"2017_L_04",8,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Gravel",7,1142,1215,-0.54,0,95,56,0,NA,224,0,0,95,119.098,7.99999999999912e-05,0.27516,0.06312,1.26,1.96,1.46666666666667,NA,NA,0.8956,NA,0.000400000000000011,0.00290000000000001,0.00280000000000002,0.0419,0.000900000000000012,0,0.00610000000000005,0.0428000000000001,0.0489000000000001,61.63584,14.13888,4.35931558935361,6.71715729903031e-07,0.000290739933129783,26677.952,0.0417677406129353,0.00521029075130688
"2017_L_04",9,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_04",10,"Natzuhini Bay",2017-06-28,55.25051,-132.883,1020,1230,-0.4,1050,"mostly sunny, warm, calm","small stream plus few tiny streamlets","mussy sand, semi-consolidated shells on top. Lost of shells around -0.3m. Upper shore gradually increases grain size ot gravel and then cobble","Gradually slopping beach 1 small rock outcrop nob thing in middle of bay at mid intertidal",9.57,104.1,45971,29.8,12.7,9.43,106.7,45992,29.8,12.5,1204.2,631.5,524.4,43.4,0.830403800475059,"179",0,0,0,0,7,1.341,0,0.133828996282528,-0.687439614890287,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_05",1,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,72,63,1,NA,252,4,0,72,48.48,0.01318,0.12394,0.0871,0.92,1.2,1.38,0.966666666666667,0.5,0.7361,NA,0.0386,0.000799999999999967,0,0.00329999999999997,0.0308999999999999,0,0.0393999999999999,0.0341999999999999,0.0735999999999998,31.23288,21.9492,1.42296211251435,0.000271864686468647,0.106341778279813,12216.96,0.0855774150039531,0.0458118227059206
"2017_L_05",2,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,75,62,0,"2 cresent gunnels 1 M. gracilllis",248,0,0,75,46.154,0.00931999999999999,0.1399,0.0948744927536232,0.66,0.94,0.825,0.56,0.575,0.4111,NA,0,0.000599999999999989,0,0,0.031,0,0.000599999999999989,0.031,0.0316,34.6952,23.5288742028986,1.47457968880321,0.000201932660224466,0.0666190135811294,11446.192,0.057350272232305,0.00108892921960071
"2017_L_05",3,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,92,62,0,"1 M. gracillis",248,0,0,92,29.476,0.00256000000000003,0.0720200000000001,0.10242512195122,0.58,0.8,0.7,0.5,0.35,0.4515,NA,0,9.9999999999989e-05,0,0,0.00430000000000008,0,9.9999999999989e-05,0.00430000000000008,0.00440000000000007,17.86096,25.4014302439024,0.703147808154917,8.68503189035157e-05,0.0355456817550684,7310.048,0.00840464547677275,0.000191014669926629
"2017_L_05",4,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,68,37,0,"1 cresent gunnel",148,0,0,68,57.592,0.000320000000000009,0.15544,0.147213921568508,0.84,1.02,0.8,0.78,0.533333333333333,0.3608,NA,0,0,0,0.00159999999999999,0.0496,0,0,0.0512,0.0512,23.00512,21.7876603921392,1.05587840024806,5.55632726767623e-06,0.00205867215645914,8523.616,0.0991786765845343,0
"2017_L_05",5,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,12,50,0,"2  cresent gunnel",200,0,0,12,75.804,0.000459999999999994,0.21868,0.119994270186335,0.88,1.04,1.075,0.8,0.5,0.4735,NA,0.0362,0,0,0,0.00259999999999999,0,0.0362,0.00259999999999999,0.0388,43.736,23.9988540372671,1.82242035107525,6.06828135718423e-06,0.00210353027254433,15160.8,0.0560547834378341,0.0522985350631339
"2017_L_05",6,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,20,55,0,NA,220,0,0,20,52.724,9.9999999999989e-05,0.13086,0.108096470588235,0.68,0.82,0.72,0.52,0.48,0.4581,NA,0.0258,0,0,0.0124,0.000800000000000023,0,0.0258,0.0132,0.039,28.7892,23.7812235294118,1.21058531594872,1.89666944844832e-06,0.000764175454684311,11599.28,0.0662184189079055,0.0438060309698452
"2017_L_05",7,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,25,61,0,NA,244,0,0,25,76.59,0.00186000000000002,0.21342,0.12547,0.94,1.16,1.32,0.9,0.55,0.8333,NA,0,0.000200000000000089,0,0.00730000000000008,0.0156000000000001,0,0.000200000000000089,0.0229000000000001,0.0231000000000002,52.0744799999999,30.61468,1.70096437395393,2.42851547199376e-05,0.00871520944616259,18687.96,0.0220689391623359,0.000191073066340654
"2017_L_05",8,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,1108,1135,-0.76,0,40,70,2,NA,280,8,0,40,65.552,0.0012,0.17626,0.0940045243945244,0.68,0.8,0.86,0.52,0.5,0.76,NA,0.0408999999999999,0,0,0,0.0609,0,0.0408999999999999,0.0609,0.1018,49.3528,26.3212668304668,1.87501613497091,1.83060776177691e-05,0.00680812436173835,18354.56,0.108730480849337,0.0436844466280733
"2017_L_05",9,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_05",10,"Dunbar Inlet",2017-06-27,55.0848,-132.826,1000,1200,-0.7,1010,"sunny, light wind","small groundwater seep","semi-consolidated sand/mud mix, some small cobbles and shells on top","Relativley steep beach with eelgrass extenting up to 0 MLLW. Linear",9.97,115.3,64325,30.1,13.6,9.8,113,46324,30.1,13.1,2583,1976.2,900.8,16.4,0.455824309280437,"178",1,1,0.113026278609777,0.113026278609777,7,1.341,0,0.0833333333333333,-0.691267374866549,"Sandy mud",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_06",1,"Farallon Bay",2017-07-23,55.19112,-133.105314,730,940,-0.81,735,"high overcast, light wind","2 small streams","semi-consolidated muddy sand with some gravel in some sections. Changes to sand only with gravel and cobble higher. Scatter rocky outccrops.","Small crecsent bay with eelgrass. Some eelgrass starts fairly high (above 0 MLLW). Fair amount of algae around more in areas without eelgrass. Water tannins",9.91,99.2,14912,8.6,13.1,6.52,72,44277,28.7,12.4,612.5,401.3,117.16,25,0.291951158734114,"204",0,0,0,0,7,1.341,0,0.105263157894737,-0.710079932934264,"Muddy Sand",3,850,920,-0.5,0,100,30,0,NA,120,0,0,100,180.714,0.00725999999999998,0.62896,0.1134,1.46,1.52,1.06666666666667,1.2,NA,0.8924,NA,0.000300000000000022,0,0,0.1538,0.0359,0,0.000300000000000022,0.1897,0.19,75.4752,13.608,5.54638447971781,4.01739765596466e-05,0.0115428644110913,21685.68,0.124888257874533,0.000197191986117699
