site,place_name,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,unmeasured_sm,sex
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,84,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,82,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,115,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,115,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,134,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,36,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,80,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,158,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,136,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,93,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,122,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,NA,89,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,150,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,115,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,70,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,62,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,145,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,180,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,26,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,16,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,52,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile gunnel,Pholidae,UNGUNN,Vertebrata,40,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile gunnel,Pholidae,UNGUNN,Vertebrata,105,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,77,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,45,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,52,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,56,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,52,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,62,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,62,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,62,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,53,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,58,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile irish lord,Hemilepidotus sp.,UNLORD,Vertebrata,65,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,72,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,85,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,66,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,55,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,87,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,85,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,45,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,60,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,80,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,100,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,82,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,66,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,37,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,32,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,24,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Brown rockfish,Sebastes auriculatus,ROCKBRO,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,Vertebrata,78,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,English sole,Parophrys vetulus,SOLEENG,Vertebrata,80,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,English sole,Parophrys vetulus,SOLEENG,Vertebrata,100,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,English sole,Parophrys vetulus,SOLEENG,Vertebrata,75,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,English sole,Parophrys vetulus,SOLEENG,Vertebrata,95,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,115,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,25,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,27,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,26,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,24,,,
2018_H_02,Guktu Cove,7/30/2018,20180730,855,910,,-0.1,905,Masked greenling,Hexagrammos octogrammus,GREENMAS,Vertebrata,95,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,133,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,136,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,120,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,159,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,96,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,118,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,135,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,95,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,42,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,119,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,138,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,129,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,130,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,115,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,128,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,39,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,42,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,50,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,49,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,42,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,145,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,123,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,132,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,165,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,112,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,108,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,139,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,144,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,NA,715,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,220,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,75,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,225,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,164,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,96,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,60,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,145,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,89,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,84,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,89,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,85,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,79,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,195,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,92,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,75,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,95,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,63,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,89,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,121,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,192,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,174,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,154,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,60,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,144,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,79,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,120,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,189,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,83,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,90,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,75,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,85,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,78,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,79,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,89,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,91,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,88,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,85,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,88,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,87,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,80,,,
2018_H_03,Nossuk Bay,7/31/2018,20180731,915,927,,0,935,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,70,,,
