"species_scientific","site","place_name","date","YYYYMMDD","start_time","end_time","slope","tide_height","tide_time","species_common","sp_code","taxon","fork_length","unmeasured","unmeasured_sm","sex","SpCommon","Family","Order","SpCode","a","b","fork_length_cm","mass_g"
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,234,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.4,23.9490141892362
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,174,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.4,9.87584988651137
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,75,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.5,0.797563747269704
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,86,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8.6,1.20083295202536
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,158,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.8,7.40145184058334
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,165,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.5,8.42576264541022
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,180,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18,10.9294175433876
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,80,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8,0.967322498071134
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,264,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.4,34.3500970948223
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,232,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.2,23.3421740194921
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,65,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6.5,0.519927949259721
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,199,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.9,14.7537671889306
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,131,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.1,4.22642728738634
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,257,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.7,31.6980295842559
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,122,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.2,3.4162380171195
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,74,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.4,0.766187512792765
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,114,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.4,2.78918764728556
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,162,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.2,7.97594445991199
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,193,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.3,13.4632088089496
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,72,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.2,0.705921471918375
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,71,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.1,0.677009386881743
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,112,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.2,2.6454168498014
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,99,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.9,1.82928536342053
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,141,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.1,5.26620031215924
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,151,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.1,6.46358255379713
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,134,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.4,4.52246875169147
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,203,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.3,15.6583278152246
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,93,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.3,1.5173865976171
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,225,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,22.5,21.2989383655544
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,175,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.5,10.0465278668003
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,240,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,24,25.8323454853122
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,219,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.9,19.6453663046778
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,235,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.5,24.2563324239743
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,194,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.4,13.6728610442175
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,77,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.7,0.862858329580215
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,142,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.2,5.3786635316215
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,135,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.5,4.62413170749931
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,138,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.8,4.93822297838143
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,237,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.7,24.8788202435582
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,117,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.7,3.01444909452982
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,161,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.1,7.82963644736869
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,191,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.1,13.0503450854513
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,189,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.9,12.6459954762885
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,210,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21,17.3287772384604
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,122,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.2,3.4162380171195
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,113,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.3,2.71666929165931
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,104,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,10.4,2.1196390512035
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,260,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26,32.8172766425665
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,74,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.4,0.766187512792765
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,150,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15,6.33643657636947
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,129,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.9,4.03641174724252
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,159,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.9,7.54240118995003
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,146,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.6,5.84449870095188
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,273,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.3,37.9715689622532
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,182,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.2,11.2965460674638
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,239,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.9,25.5118499249972
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,266,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,26.6,35.1340585879384
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,277,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.7,39.6594545715794
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,208,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.8,16.8399810782838
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,74,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.4,0.766187512792765
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,64,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6.4,0.496375514078679
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,188,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,18.8,12.4469858817738
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,60,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6,0.409264868594428
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,144,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.4,5.60836252904004
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,92,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.2,1.469121895441
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,131,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.1,4.22642728738634
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,91,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.1,1.42188996988801
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,212,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.2,17.8269255936239
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,125,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.5,3.67361099774656
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,217,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.7,19.1137909538338
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,123,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12.3,3.50064854343049
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,178,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.8,10.5703175527313
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,72,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.2,0.705921471918375
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,250,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25,29.1858841041366
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,238,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,23.8,25.1940118471502
"Lumpenus sagitta","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Snake prickleback","PRICKSN",NA,102,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,10.2,2.00007711758531
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,160,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16,7.6851257080148
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,140,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14,5.15531319134278
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,279,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.9,40.5218062255229
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,136,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.6,4.72730435026612
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,113,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,11.3,2.71666929165931
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,159,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,15.9,7.54240118995003
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,132,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.2,4.32362761432731
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,99,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.9,1.82928536342053
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,255,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,25.5,30.9661609777364
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,278,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.8,40.0890871679018
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,276,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,27.6,39.2328974450026
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,67,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,6.7,0.569240626184225
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,145,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.5,5.72562043633195
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,141,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,14.1,5.26620031215924
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,72,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,7.2,0.705921471918375
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,138,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,13.8,4.93822297838143
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,175,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,17.5,10.0465278668003
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
"Lumpenus sagitta","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Snake prickleback","PRICKSN",NA,213,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,21.3,18.0795343989223
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,209,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,20.9,17.08321564518
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,167,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.7,8.73483038916698
"Lumpenus sagitta","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Snake prickleback","PRICKSN",NA,98,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,9.8,1.77459067041137
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,84,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,8.4,1.11925048943899
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,196,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,19.6,14.0986614180649
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,162,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.2,7.97594445991199
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,167,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,16.7,8.73483038916698
"Lumpenus sagitta","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Snake prickleback","PRICKSN",NA,120,NA,NA,NA,"Snake prickleback","Stichaeidae","Perciformes","SNPRICK",0.001929,2.99,12,3.25150295717721
