"","site_code","site_name","latitude","longitude","date_DDMMYY","date_YYYYMMDD","start_time","end_time","depth_MLLW_m","quadrat_number","plant_number","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","epiphyte_percover_0.25msq","macroalgae_percover_0.25msq","epiphyte_dw_g","shoot_fw_g","shoot_dw_g","xs_shoot_fw_g","xs_shoot_dw_g","rhizome_fw_g","rhizome_dw_g","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","isopod_count","isopod_fw_g","isopod_dw_g","gammarid_count","gammarid_fw_g","gammarid_dw_g","caprelid_count","caprelid_fw_g","caprelid_dw_g","limpet_count","limpet_fw_g","limpet_dw_g","gastropod_count","gastropod_fw_g","gastropod_dw_g","crab_count","crab_fw_g","crab_dw_g","polychaete_count","other_epifauna","notes"
"1","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,1,1,54,0,NA,5,0.00609999999999999,0.2687,0.0389999999999999,4.7732,0.5913,0.2266,0.0256999999999999,22.1,18.9,14.5,6.4,13.3,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,5,0.5,0.4,0.3,0.2,0.2,NA,NA,NA,3,0.0059,0.00189999999999996,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,6,"","; "
"5803","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,104,0,15,5,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5804","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,156,0,15,5,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5805","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,124,1,80,5,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5806","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,101,1,100,0,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5807","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,160,0,80,5,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5808","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,1,98,0,90,0,0.013,2.6964,0.4973,11.14,1.3942,1.1396,0.1828,65.8,82.8,96.7,56.2,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,0.6,1,0.9,1.1,1,0.0067,0.000800000000000023,NA,NA,NA,11,0.03,0.001,NA,NA,NA,27,"0.1861",0.0772,NA,NA,NA,2,"","; "
"5809","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,88,3,60,2,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5810","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,111,2,75,10,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5811","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,104,0,15,5,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5812","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,156,0,15,5,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5813","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,124,1,80,5,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5814","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,101,1,100,0,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5815","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,160,0,80,5,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5816","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,2,98,0,90,0,0.00439999999999996,1.1754,0.2295,NA,NA,0.5847,0.0891,12.5,51.1,56.4,62.1,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.7,0.3,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5817","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,88,3,60,2,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5818","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,111,2,75,10,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5819","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,104,0,15,5,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5820","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,156,0,15,5,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5821","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,124,1,80,5,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5822","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,101,1,100,0,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5823","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,160,0,80,5,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5824","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,3,98,0,90,0,0.0121,3.4057,0.6452,NA,NA,0.1497,0.1853,14.5,75.8,75,65.6,88,NA,NA,NA,NA,NA,0.4,0.5,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,0.9,0.9,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5825","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,88,3,60,2,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5826","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,111,2,75,10,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5827","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,104,0,15,5,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5828","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,156,0,15,5,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5829","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,124,1,80,5,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5830","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,101,1,100,0,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5831","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,160,0,80,5,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5832","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,4,98,0,90,0,0.00970000000000004,2.3838,0.4511,NA,NA,0.6811,0.0963000000000001,78.4,60.2,52,86.5,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.5,0.6,0.8,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5833","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,88,3,60,2,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5834","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,111,2,75,10,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5835","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,104,0,15,5,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5836","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,156,0,15,5,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5837","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,124,1,80,5,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5838","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,101,1,100,0,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5839","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,160,0,80,5,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5840","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,2,5,98,0,90,0,0.00629999999999997,2.2237,0.4774,NA,NA,1.174,0.2252,86.1,23.5,55,75.8,NA,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,1,0.9,1.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5841","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,88,3,60,2,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5842","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,111,2,75,10,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5843","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,104,0,15,5,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5844","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,156,0,15,5,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5845","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,124,1,80,5,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5846","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,101,1,100,0,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5847","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,160,0,80,5,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5848","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,1,98,0,90,0,0.00350000000000006,1.8468,0.3809,14.88,1.8253,0.8723,0.1603,62.2,30,58.2,58.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,0.6,1,1,1,0.8,NA,NA,NA,3,0.0059,9.9999999999989e-05,11,0.0338,0.00119999999999998,NA,NA,NA,6,"0.0255",0.0096,NA,NA,NA,3,"","; "
"5849","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,88,3,60,2,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5850","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,111,2,75,10,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5851","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,104,0,15,5,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5852","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,156,0,15,5,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5853","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,124,1,80,5,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"5854","2017_M_06","Trocadero Bay",55.344914,-133.0011,"21/8/17",20170821,800,830,-0.61,3,2,101,1,100,0,0.00490000000000002,1.4058,0.2342,NA,NA,0.8217,0.1506,67.2,44.5,10.2,51.2,23.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,0.8,0.7,1.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
