"","site_code","site_name","latitude_N","longitude_E","date_MMDDYYYY","depth_m_MLLW","layer_number","layer_thickness_cm","layer_depth_cm","layer_volume_cm3","dry_bulk_density","organic_dw_g","organic_dw_percent","organic_density","inorganic_dw_g","inorganic_dw_percent","inorganic_density","sediment_description","freshwater_input"
"290","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,3,1,4,19.6349540849362,0.701487762101113,0.739250000000002,5.8864748436312,0.518574828133249,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"291","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,4,1.1,6,21.5984494934298,0.702661550062499,0.84836,6.01617010594036,0.596109952611021,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"292","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,5,1.1,8,21.5984494934298,0.63713277215506,0.775120000000001,6.16697748725424,0.493854354352831,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"293","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,6,1.1,10,21.5984494934298,0.863541616988461,0.868020000000001,5.00500200368448,0.749571394378325,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"294","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,7,1.1,12,21.5984494934298,0.886395109325962,0.838270000000001,4.73799900409723,0.743038428294675,0.602919999999997,3.575931911865,0.534425339314807,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"295","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,8,1.2,14,23.5619449019235,0.972820796220809,0.92614,4.32013822352543,0.90096825221194,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"296","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,9,1.1,16,21.5984494934298,1.11948128532815,0.807830000000003,3.57245043398046,0.904350566726644,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"297","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,10,1.1,18,21.5984494934298,1.43822268396856,0.747869999999999,2.51365609627228,1.07560359865956,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"298","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,11,1.2,20,23.5619449019235,1.35575904845581,0.75826,2.49391945560421,1.0280178560821,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"299","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,12,1.1,22,21.5984494934298,1.41540160136492,0.87669,3.02864271246774,1.24086842990061,1.01229,3.60622344200204,1.4327968870457,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"300","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,13,1,24,19.6349540849362,1.46167441369361,0.973389999999998,3.56896675627673,1.42277925754522,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"301","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,14,1.1,26,21.5984494934298,1.50467791726837,0.813049999999997,2.63697821529391,1.22337838063504,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"302","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,15,1.1,28,21.5984494934298,1.43333112913579,0.662479999999999,2.26669759733065,0.949553206429873,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"303","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,16,1.2,30,23.5619449019235,1.36528457790316,1.07727,3.50395975066646,1.47078011723773,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"304","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,17,1.1,32,21.5984494934298,1.58484524597068,0.960450000000005,2.93502425608314,1.52216461649254,0.915280000000003,2.87963715716059,1.45057715673204,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"305","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,18,1.2,34,23.5619449019235,1.52501332761655,0.763750000000002,2.22735822919553,1.16472892896714,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"306","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,19,1.1,36,21.5984494934298,1.66585939471928,0.619100000000003,1.79259208641968,1.03133355127071,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"307","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,20,1.2,38,23.5619449019235,1.49661117309214,1.13006,3.35642211331095,1.6912604222645,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"308","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,21,1.1,40,21.5984494934298,1.27232883121353,0.767379999999999,2.96127017644598,0.976359698496637,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"309","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,22,1.2,42,23.5619449019235,1.49041389181473,0.73189,2.18257411877254,1.09081902328028,1.58273000000001,4.82217224885924,2.35892277899194,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"310","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,23,1.2,44,23.5619449019235,1.62793352414931,0.775459999999995,2.10732732815971,1.26239733063681,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"311","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,24,1.1,46,21.5984494934298,1.31776311112786,0.897280000000002,3.3109902011251,1.18240248435281,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"312","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,25,1.2,48,23.5619449019235,1.5712026385809,0.635909999999996,1.78734699648072,0.999143469899975,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"313","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,26,1.2,50,23.5619449019235,1.63903277767394,0.6419,1.7286454787532,1.0520951399889,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"314","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,27,1.2,52,23.5619449019235,1.72052647473472,0.771990000000002,1.97939403604955,1.32822923323046,1.1568,3.02418959535518,1.99030502597313,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"315","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,28,1.2,54,23.5619449019235,1.69680389995039,0.921840000000003,2.38754263422741,1.56418170713028,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"316","2017_M_04","South Wadleigh Island",55.52904,-133.147,"6/22/2017",-0.5,29,1.3,56,25.5254403104171,1.96121200618702,0.755649999999996,1.55577910222084,1.48198985247521,NA,NA,NA,"soft, sink to mid calf, mud, changed to sand/mud then gravel/cobble as you move up the beach","some seepage in hight intertidal"
"317","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,1,1.5,0,29.4524311274043,0.526459766018186,0.46438,3.31879689145981,0.244477386143525,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"318","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,2,1.4,2,27.4889357189107,1.4767752529638,0.840779999999995,2.16332404395809,1.2416430971869,1.47983,3.89147532258251,2.18537632259342,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"319","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,3,1.2,4,23.5619449019235,1.58504572332445,0.798589999999997,2.24657179709708,1.26580166418966,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"320","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,4,1.3,6,25.5254403104171,1.36695781054795,0.749379999999995,2.2702774756652,1.02437084406841,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"321","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,5,1.4,8,27.4889357189107,1.47105222310158,0.25864,0.668115317571763,0.380472946982992,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"322","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,6,1.4,10,27.4889357189107,1.68477603038446,1.187,2.66939168004362,1.99982914806636,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"323","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,7,1.4,12,27.4889357189107,1.4721679447255,0.733250000000005,1.90225632375379,1.07946714546998,2.00754999999999,5.31234065028838,2.95545075743366,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"324","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,8,1.3,14,25.5254403104171,1.76848702514164,0.661590000000004,1.53773921491835,1.17001333096346,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"325","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,9,1.4,16,27.4889357189107,1.71673325160913,0.837829999999997,1.8297394298004,1.43833062019567,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"326","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,10,1.4,18,27.4889357189107,1.72018191186173,1.05091,2.3278536591633,1.80775637299461,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"327","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,11,1.4,20,27.4889357189107,1.75570347624621,1.11087999999999,2.41437024965893,1.95037587769238,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"328","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,12,1.3,22,25.5254403104171,1.83482319718836,0.527259999999998,1.17184435357313,0.96742887894953,2.82866999999999,6.36201168281681,5.19010933319077,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"329","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,13,1.4,24,27.4889357189107,1.76630446869567,0.898780000000002,1.9398042972758,1.5875191303743,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"330","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,14,1.4,26,27.4889357189107,1.78728891152381,1.16118,2.46500647361929,2.07536413828323,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"331","2017_L_02","Goats mouth inlet",55.19286,-132.9,"5/27/2017",-0.91,15,1.4,28,27.4889357189107,1.78679998753864,1.90175,4.05786222408191,3.3980468763016,NA,NA,NA,"semi-consolidated sand/mud some shells. One end of transect had cobble on top","two moderate streams near transect"
"332","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,1,1.5,0,29.4524311274043,0.522624089448353,0.944739999999999,6.68993090125777,0.493743882265436,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"333","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,2,1.5,2,29.4524311274043,0.716886830450958,1.19395,6.02172349548956,0.855927031216919,0.714640000000003,3.83120277272205,0.512316004513474,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"334","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,3,1.4,4,27.4889357189107,0.701284334800137,1.29573,7.09581566311509,0.90867515113058,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"335","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,4,1.4,6,27.4889357189107,0.681509105756764,1.22891,6.93455534902722,0.837513355155544,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"336","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,5,1.4,8,27.4889357189107,0.708519973241503,1.0816,5.89047399907962,0.766335203058011,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"337","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,6,1.4,10,27.4889357189107,0.999696397161533,1.2397,4.74627327385273,1.23932362356115,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"338","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,7,1.4,12,27.4889357189107,1.06392951327979,1.4224,5.10699594535256,1.51333333968917,1.0387,3.92934963532366,1.10510358544371,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"339","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,8,1.4,14,27.4889357189107,1.26130783507009,1.16795,3.48448532127556,1.47314448597011,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"340","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,9,1.4,16,27.4889357189107,1.18367696489667,1.32346,4.22169900848482,1.56654911596216,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"341","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,10,1.2,18,23.5619449019235,1.22774796904132,1.08459,3.93301840369328,1.33160316974252,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"342","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,11,1.4,20,27.4889357189107,0.990574909063051,1.21851,4.68703841609019,1.20702543244242,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"343","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,12,1.4,22,27.4889357189107,1.18761600426536,1.17606,3.78241543146765,1.39670767797632,1.01823,3.40275888711475,1.20926624402312,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"344","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,13,1.4,24,27.4889357189107,1.08869802403488,1.11199,3.89648706806684,1.21062131574655,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"345","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,14,1.2,26,23.5619449019235,1.22312526066757,0.923119999999997,3.34744905322658,1.12909139062744,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"346","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,15,1.4,28,27.4889357189107,1.59633681160716,1.14886,2.69694119270972,1.833967509383,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"347","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,16,1.5,30,29.4524311274043,1.41365681562565,1.38593,3.43733320899447,1.95922939048005,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"348","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,17,1.5,32,29.4524311274043,1.56653655518,1.19275,2.66824901122108,1.86848647619094,1.14025000000001,2.61959806256574,1.786243307044,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"349","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,18,1.4,34,27.4889357189107,1.52705475501994,0.951560000000001,2.3510006749899,1.45308422268677,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"350","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,19,1.4,36,27.4889357189107,1.42492857491946,1.10317000000001,2.90673071906655,1.57193845599391,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"351","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,20,1.5,38,29.4524311274043,1.52619183813915,1.13711,2.61905831274796,1.73544800106641,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"352","2017_H_02","Nossuk Bay",55.7073,-133.342,"5/29/2017",-0.53,21,1.5,40,29.4524311274043,1.74233800184503,1.31716,2.6490124828348,2.2949379225102,NA,NA,NA,"soft mud with shells intermixed. Changes to sand/mud higher. Cobble outcrops around edge of bay","one stream"
"353","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,1,1.1,0,21.5984494934298,0.508992092388121,0.53322,5.39032931129298,0.271404763503194,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"354","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,2,1.2,2,23.5619449019235,0.614614373315924,1.51952,10.5559901242527,0.933918832541012,0.92765,9.90680035925701,0.570147023406516,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"355","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,3,1.1,4,21.5984494934298,0.572570267313026,0.737869999999999,6.6753576197524,0.422482423142262,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"356","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,4,1.2,6,23.5619449019235,0.678992760003186,0.800690000000001,5.37057209011567,0.543662713006952,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"357","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,5,1,8,19.6349540849362,0.703194921682693,0.638779999999999,5.00597554142323,0.44918685207247,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"358","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,6,1.1,10,21.5984494934298,0.763688615935952,0.678109999999998,4.43448264587113,0.517864887352327,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"359","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,7,1.2,12,23.5619449019235,0.812925676540241,0.75977,4.31019908936499,0.617636541264978,1.23537,8.44246016830656,1.00426399302751,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"360","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,8,1.3,14,25.5254403104171,0.886814868802165,0.889330000000001,4.181841180036,0.78867106727183,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"361","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,9,1.2,16,23.5619449019235,0.849489720959582,0.971520000000002,5.19275605399287,0.825296253706655,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"362","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,10,1.2,18,23.5619449019235,0.75076866844536,0.825629999999999,5.05348010907187,0.619857135728541,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"363","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,11,1.1,20,21.5984494934298,0.877214357714124,0.929279999999999,5.28311884117953,0.81517775833658,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"364","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,12,1,22,19.6349540849362,0.805564399671036,0.61594,4.32845187255403,0.496179336333378,0.74783,4.48384489564896,0.602425225005991,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"365","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,13,1.2,24,23.5619449019235,0.942127659342242,-0.0902700000000038,-0.449395578628564,-0.0850458638088278,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"366","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,14,1.1,26,21.5984494934298,1.21761888546675,0.565300000000001,2.29187630598029,0.688319955954357,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"367","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,15,1.1,28,21.5984494934298,1.04159328690902,0.602110000000003,2.8282893760299,0.627153733980793,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"368","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,16,1.1,30,21.5984494934298,1.12269957190104,0.658719999999999,2.92174770829184,0.739544662002655,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"369","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,17,1,32,19.6349540849362,0.891820267277029,0.561140000000002,3.51927971230639,0.500436024779834,0.766530000000003,3.49617306040687,0.683606989475864,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"370","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,18,1,34,19.6349540849362,0.935691518326242,0.706290000000003,4.11988252072951,0.660869562478644,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"371","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,19,1,36,19.6349540849362,0.960631734528514,0.669339999999998,3.77946371299248,0.642989245189314,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"372","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,20,1,38,19.6349540849362,0.863460638953416,0.753799999999998,4.75923498675394,0.650876629643083,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"373","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,21,1.1,40,21.5984494934298,0.843235529732826,0.812140000000003,4.71933238769259,0.68482530311722,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"374","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,22,1.1,42,21.5984494934298,0.900150726371082,0.960529999999999,5.23879257919983,0.864621777201214,1.20952,7.36126123494301,1.08875030656036,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"375","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,23,1.2,44,23.5619449019235,0.9354911104219,0.744190000000003,3.64652086267202,0.696183129464877,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"376","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,24,1.1,46,21.5984494934298,0.94084068424363,0.68281,3.59304470822989,0.642415427608393,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"377","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,25,0.9,48,17.6714586764426,0.893031542497254,0.884510000000001,6.11679100658629,0.789895329654246,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"378","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,26,1.1,50,21.5984494934298,0.909937077010016,1.18704,6.44004476955236,1.08013170789397,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"379","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,27,1.1,52,21.5984494934298,1.09720514924966,0.947240000000001,4.30106745697866,1.03931660557525,0.487819999999999,2.82495821804447,0.53523861590697,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"380","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,28,1.1,54,21.5984494934298,1.15638624928135,1.00847,4.33098189307975,1.16618084081276,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"381","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,29,1.2,56,23.5619449019235,0.905398518195266,1.13497,5.72292543511772,1.02760015619608,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
"382","2017_H_03","Chusini Cove",55.80692,-133.171,"6/25/2017",-1.1,30,1.1,58,21.5984494934298,0.977817875603729,1.32533,6.70963476274564,1.29593136507389,NA,NA,NA,"*nothing written on data sheet* WR recalls very muddy changing almost immediately to gravel cobble high","1 small stream bed mid bay"
