site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,sex
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,89,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,NA,6,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific Herring,Clupea pallasii,HERRING,Vertebrata,101,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific Herring,Clupea pallasii,HERRING,Vertebrata,96,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific Herring,Clupea pallasii,HERRING,Vertebrata,106,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific Herring,Clupea pallasii,HERRING,Vertebrata,99,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Pacific Herring,Clupea pallasii,HERRING,Vertebrata,102,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile irish lord,Cottidae,UNLORD,Vertebrata,35,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile irish lord,Cottidae,UNLORD,Vertebrata,30,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,102,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,156,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,69,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,82,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,81,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,86,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,110,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,80,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,87,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,77,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,84,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,88,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,English sole,Parophrys vetulus,SOLEENG,Vertebrata,82,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,140,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,162,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,230,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,155,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,142,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,131,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,172,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,112,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,141,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,54,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,44,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,56,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,55,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,40,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,53,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,68,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,64,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,60,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,60,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,42,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,62,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,51,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,49,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,41,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,81,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,84,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,96,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,83,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,66,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,55,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,94,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,129,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,106,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,109,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,134,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,142,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,130,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,157,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,99,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,110,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,102,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,109,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,90,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,120,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,148,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,210,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,209,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,225,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,198,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,84,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,76,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,59,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,90,,
2017_M_05,6/12/2017,20170612,945,954,moderate,-0.43,922,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,39,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shore crab,Hemigrapsus,CRABSH,Decapoda,NA,20,"M,M,F,F,F,F,F,M,F,M,M,M,F,F,F"
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Helmet crab,Temessus cheiragonus,CRABHEL,Decapoda,NA,3,"F,M,M"
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Dungeness crab,Metacarcinus magister,CRABDUN,Decapoda,NA,1,M
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Northern kelp crab,Pugettia producta ,CRABNKE,Decapoda,NA,1,M
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,225,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,185,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,200,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,179,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,111,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,237,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,246,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,182,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,122,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,132,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,280,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,285,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,257,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,135,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,210,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,217,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,300,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,270,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,220,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,241,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,234,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,181,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,220,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,225,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,226,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,210,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,179,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,200,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,91,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,225,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,55,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,NA,4,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,185,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,216,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,171,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,180,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,186,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,204,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,179,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,181,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,216,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,240,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,160,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,190,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,139,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,198,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,176,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,166,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,164,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,195,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,172,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,175,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,176,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,174,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,200,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,169,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,NA,58,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,42,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,41,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,135,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,142,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,66,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,118,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,16,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,22,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,22,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,37,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,31,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,42,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,36,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,30,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Larval fish,Teleostei,UNFISH,Vertebrata,22,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Larval fish,Teleostei,UNFISH,Vertebrata,27,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Larval fish,Teleostei,UNFISH,Vertebrata,27,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Larval fish,Teleostei,UNFISH,Vertebrata,30,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Larval fish,Teleostei,UNFISH,Vertebrata,23,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,55,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,61,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,68,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,37,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,55,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,51,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,86,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,41,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,35,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,46,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,64,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,55,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,46,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,61,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,40,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,45,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Copper rockfish,Sebastes caurinus,ROCKCOP,Vertebrata,36,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Copper rockfish,Sebastes caurinus,ROCKCOP,Vertebrata,40,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Brown rockfish,Sebastes auriculatus,ROCKBRO,Vertebrata,167,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,120,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,95,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,120,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,47,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,121,,
2017_M_06,8/7/2017,20170807,757,810,steep then gradual,-0.6,734,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,95,,
