site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex,Notes:
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,110,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,220,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,310,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,160,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,144,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,100,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,170,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,132,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,131,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,135,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,,21,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Buffalo sculpin,Enophrys bison,SCULBUF,100,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,74,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,84,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,85,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,84,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,75,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,70,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Chum salmon,Oncorhynchus keta,SALCHUM,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,135,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,120,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,100,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,172,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,98,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,92,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,100,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,70,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,85,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,129,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,160,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,110,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,110,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,35,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,165,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,94,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Crescent gunnel,Pholis laeta,GUNNCRE,,53,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Decorator crab,Oregonia gracilis,CRABDEC,,,F,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,145,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,72,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,96,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,English sole,Parophrys vetulus,SOLEENG,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,190,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,70,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,160,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,68,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,47,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,41,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,40,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,F,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Helmet crab,Temessus cheiragonus,CRABHEL,,,M,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,38,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,40,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,30,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,38,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,37,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,35,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,75,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,72,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Masked Greenling,Hexagrammos octogrammus,GREEMASK,,1,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Northern kelp crab,Pugettia producta,CRABNKE,,,M,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific Herring,Clupea pallasii,HERRING,,1,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,71,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,100,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,76,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,95,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,69,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,90,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,75,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,67,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,109,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,48,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,,414,,tide is the tide at time of start + 3 feet (width of net?)
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,84,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,163,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,160,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,133,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,172,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,151,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,137,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,146,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,161,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,152,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,164,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,105,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,104,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,136,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,159,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,132,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,63,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,64,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,56,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,61,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snailfish,Liparis sp. ,SNAILFS,52,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snailfish,Liparis sp.,SNAILFS,58,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snailfish,Liparis sp.,SNAILFS,40,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snailfish,Liparis sp.,SNAILFS,66,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snailfish,Liparis sp.,SNAILFS,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,88,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,145,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,72,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,78,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,73,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,75,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,28,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,72,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,79,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,181,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,84,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,76,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,73,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,74,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,150,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,110,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,72,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,,254,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Starry flounder,Platichthys stellatus,FLOUNST,80,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Starry flounder,Platichthys stellatus,FLOUNST,110,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Starry flounder,Platichthys stellatus,FLOUNST,132,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,46,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,,
