site,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,taxon,Sex,notes
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,63,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,58,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,62,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,81,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,53,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,67,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,55,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,66,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,66,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,65,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,58,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,66,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,66,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,64,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,66,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,71,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,64,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,62,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,75,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,52,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,54,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,46,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,64,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,73,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,59,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pink salmon,Oncorhynchus gorbuscha,SALPINK,,36,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,169,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,88,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,103,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,90,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,123,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,80,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,85,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,85,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,129,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,90,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,170,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,100,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,80,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,116,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,161,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Crescent gunnel,Pholis laeta,GUNNCRE,123,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pacific herring,Clupea pallasii,HERRING,88,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,54,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,69,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,63,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,49,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,78,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,54,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,71,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,71,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,53,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,53,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,51,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,91,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,54,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,50,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,68,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,46,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,41,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,,11,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,149,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,114,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,81,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,109,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,76,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,146,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,131,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,114,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,149,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,121,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,119,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,143,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,111,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,155,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,109,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,107,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Pacific cod,Gadus macrocephalus,CODPAC,49,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Lingcod,Ophiodon elongatus,LINGCOD,88,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Lingcod,Ophiodon elongatus,LINGCOD,96,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,122,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,106,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,132,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,141,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,151,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Snake prickleback,Lumpenus sagitta,PRICKSN,141,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,171,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,69,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,91,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,76,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,46,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Juvenile Artedius,Artedius spp.,UNARTE,20,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Rock sole,Lepidopsetta spp.,SOLEROC,146,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,74,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Blackeye goby,Rhinogobiops nicholsii,GOBYBE,33,,fish,,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,F,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,M,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,invertebrate,F,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Graceful decorator crab,Oregonia gracilis,CRABGD,,,invertebrate,F,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Dungeness crab,Metacarcinus magister,CRABDUN,,,invertebrate,M,
Shakan - kelp,kelp,high,6/8/19,20190608,1010,1025,moderate,-1.6,1030,Dungeness crab,Metacarcinus magister,CRABDUN,,,invertebrate,M,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,,803,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,60,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,100,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,165,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,105,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,110,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,119,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,110,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,108,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,109,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,143,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,123,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,106,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,105,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,128,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,162,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,150,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,95,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,145,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,104,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,97,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,114,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,108,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,122,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,100,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,167,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,105,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,175,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,211,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,136,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,276,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,254,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,257,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,282,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Snake prickleback,Lumpenus sagitta,PRICKSN,273,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,,923,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Shinaku Inlet,eelgrass,mid,5/17/19,20190517,530,545,moderate,-0.2,631,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
