"","site_name","site_code","latitude_N","longitude_E","so_region","year","date_mm.dd.yyyy","date_yyyy.mm.dd","site_water_area_km2","trans_loc","trans_area_m2","species_common","species_scientific","species_code","death_estimate","width_mm","notes","measurers"
"5830","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",20,"","Ashley Bolwerk, Cathy Mattson"
"5831","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",30,"","Ashley Bolwerk, Cathy Mattson"
"5832","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",54,"","Ashley Bolwerk, Cathy Mattson"
"5833","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",50,"","Ashley Bolwerk, Cathy Mattson"
"5834","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",54,"","Ashley Bolwerk, Cathy Mattson"
"5835","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",53,"","Ashley Bolwerk, Cathy Mattson"
"5836","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",53,"","Ashley Bolwerk, Cathy Mattson"
"5837","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Ashley Bolwerk, Cathy Mattson"
"5838","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Cathy Mattson"
"5839","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",45,"","Ashley Bolwerk, Cathy Mattson"
"5840","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Ashley Bolwerk, Cathy Mattson"
"5841","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",44,"","Ashley Bolwerk, Cathy Mattson"
"5842","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Cathy Mattson"
"5843","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",49,"","Ashley Bolwerk, Cathy Mattson"
"5844","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",46,"","Ashley Bolwerk, Cathy Mattson"
"5845","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Ashley Bolwerk, Cathy Mattson"
"5846","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",47,"","Ashley Bolwerk, Cathy Mattson"
"5847","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",54,"","Ashley Bolwerk, Cathy Mattson"
"5848","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",41,"","Ashley Bolwerk, Cathy Mattson"
"5849","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",57,"","Ashley Bolwerk, Cathy Mattson"
"5850","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",62,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5851","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",50,"","Ashley Bolwerk, Cathy Mattson"
"5852","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",51,"","Ashley Bolwerk, Cathy Mattson"
"5853","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",53,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5854","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",32,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5855","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",39,"","Ashley Bolwerk, Cathy Mattson"
"5856","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",29,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5857","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",52,"","Ashley Bolwerk, Cathy Mattson"
"5858","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",43,"","Ashley Bolwerk, Cathy Mattson"
"5859","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",39,"","Ashley Bolwerk, Cathy Mattson"
"5860","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",55,"","Ashley Bolwerk, Cathy Mattson"
"5861","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",59,"","Ashley Bolwerk, Cathy Mattson"
"5862","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",42,"","Ashley Bolwerk, Cathy Mattson"
"5863","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",39,"","Ashley Bolwerk, Cathy Mattson"
"5864","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Cathy Mattson"
"5865","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",38,"","Ashley Bolwerk, Cathy Mattson"
"5866","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",45,"","Ashley Bolwerk, Cathy Mattson"
"5867","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",29,"","Ashley Bolwerk, Cathy Mattson"
"5868","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",39,"","Ashley Bolwerk, Cathy Mattson"
"5869","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",17,"","Ashley Bolwerk, Cathy Mattson"
"5870","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",16,"","Ashley Bolwerk, Cathy Mattson"
"5871","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Sea Otter",13,"","Ashley Bolwerk, Cathy Mattson"
"5872","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Sea Otter",16,"","Ashley Bolwerk, Cathy Mattson"
"5873","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Sea Otter",15,"","Ashley Bolwerk, Cathy Mattson"
"5874","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",18,"","Ashley Bolwerk, Cathy Mattson"
"5875","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",11,"","Ashley Bolwerk, Cathy Mattson"
"5876","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",14,"","Ashley Bolwerk, Cathy Mattson"
"5877","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",30,"","Ashley Bolwerk, Cathy Mattson"
"5878","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",28,"","Ashley Bolwerk, Cathy Mattson"
"5879","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",15,"","Ashley Bolwerk, Cathy Mattson"
"5880","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",13,"","Ashley Bolwerk, Cathy Mattson"
"5881","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",10,"","Ashley Bolwerk, Cathy Mattson"
"5882","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",15,"","Ashley Bolwerk, Cathy Mattson"
"5883","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",16,"","Ashley Bolwerk, Cathy Mattson"
"5884","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",7,"","Ashley Bolwerk, Cathy Mattson"
"5885","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",12,"","Ashley Bolwerk, Cathy Mattson"
"5886","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",45,"","Ashley Bolwerk, Cathy Mattson"
"5887","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",54,"","Ashley Bolwerk, Cathy Mattson"
"5888","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",81,"","Ashley Bolwerk, Cathy Mattson"
"5889","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",34,"","Ashley Bolwerk, Cathy Mattson"
"5890","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",59,"","Ashley Bolwerk, Cathy Mattson"
"5891","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",66,"","Ashley Bolwerk, Cathy Mattson"
"5892","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",47,"","Ashley Bolwerk, Cathy Mattson"
"5893","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",32,"","Ashley Bolwerk, Cathy Mattson"
"5894","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",61,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5895","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",35,"","Ashley Bolwerk, Cathy Mattson"
"5896","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Crab",35,"","Ashley Bolwerk, Cathy Mattson"
"5897","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",43,"","Ashley Bolwerk, Cathy Mattson"
"5898","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",29,"","Ashley Bolwerk, Cathy Mattson"
"5899","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",15,"","Ashley Bolwerk, Cathy Mattson"
"5900","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",32,"","Ashley Bolwerk, Cathy Mattson"
"5901","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",29,"","Ashley Bolwerk, Cathy Mattson"
"5902","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",28,"","Ashley Bolwerk, Cathy Mattson"
"5903","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",27,"","Ashley Bolwerk, Cathy Mattson"
"5904","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",44,"","Ashley Bolwerk, Cathy Mattson"
"5905","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",28,"","Ashley Bolwerk, Cathy Mattson"
"5906","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",16,"","Ashley Bolwerk, Cathy Mattson"
"5907","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",19,"","Ashley Bolwerk, Cathy Mattson"
"5908","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",26,"","Ashley Bolwerk, Cathy Mattson"
"5909","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",14,"","Ashley Bolwerk, Cathy Mattson"
"5910","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",61,"","Ashley Bolwerk, Cathy Mattson"
"5911","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",52,"","Ashley Bolwerk, Cathy Mattson"
"5912","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Ashley Bolwerk, Cathy Mattson"
"5913","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",49,"","Ashley Bolwerk, Cathy Mattson"
"5914","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",45,"","Ashley Bolwerk, Cathy Mattson"
"5915","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",55,"","Ashley Bolwerk, Cathy Mattson"
"5916","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",50,"","Ashley Bolwerk, Cathy Mattson"
"5917","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",57,"","Ashley Bolwerk, Cathy Mattson"
"5918","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",54,"","Ashley Bolwerk, Cathy Mattson"
"5919","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",31,"","Ashley Bolwerk, Cathy Mattson"
"5920","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",35,"","Ashley Bolwerk, Cathy Mattson"
"5921","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",54,"","Ashley Bolwerk, Cathy Mattson"
"5922","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",50,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5923","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",43,"","Ashley Bolwerk, Cathy Mattson"
"5924","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",52,"","Ashley Bolwerk, Cathy Mattson"
"5925","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",47,"","Ashley Bolwerk, Cathy Mattson"
"5926","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",35,"","Ashley Bolwerk, Cathy Mattson"
"5927","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",41,"","Ashley Bolwerk, Cathy Mattson"
"5928","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",54,"","Ashley Bolwerk, Cathy Mattson"
"5929","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",39,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5930","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Crab",51,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5931","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",44,"","Ashley Bolwerk, Cathy Mattson"
"5932","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",34,"","Ashley Bolwerk, Cathy Mattson"
"5933","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",44,"","Ashley Bolwerk, Cathy Mattson"
"5934","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",55,"","Ashley Bolwerk, Cathy Mattson"
"5935","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",57,"","Ashley Bolwerk, Cathy Mattson"
"5936","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",44,"","Ashley Bolwerk, Cathy Mattson"
"5937","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",36,"","Ashley Bolwerk, Cathy Mattson"
"5938","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",38,"","Ashley Bolwerk, Cathy Mattson"
"5939","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",46,"","Ashley Bolwerk, Cathy Mattson"
"5940","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",32,"","Ashley Bolwerk, Cathy Mattson"
"5941","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",42,"","Ashley Bolwerk, Cathy Mattson"
"5942","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",15,"","Ashley Bolwerk, Cathy Mattson"
"5943","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",34,"","Ashley Bolwerk, Cathy Mattson"
"5944","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",51,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5945","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",40,"Estimate","Ashley Bolwerk, Cathy Mattson"
"5946","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",36,"","Ashley Bolwerk, Cathy Mattson"
"5947","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",28,"","Ashley Bolwerk, Cathy Mattson"
"5948","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",41,"","Ashley Bolwerk, Cathy Mattson"
"5949","S Wadleigh Island a","M_04_a",55.52904,-133.147,"Mid",2017,"7/11/17",20170712,20.6,"Outside",100,"Pointed macoma","Macoma inquinata","CLAMMP","Sea Otter",9,"","Ashley Bolwerk, Cathy Mattson"
