site_name,site_code,so_region,year,date_mm.dd.yyyy,date_yyyy.mm.dd,transect_location,transect_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,Estimate,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,40,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,36,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,45,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,43,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,33,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,40,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,39,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,65,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,48,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,30,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,52,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,28,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,38,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,42,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,40,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,38,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Tiff, Talia, EW, Liz"
Shinaku Inlet a,M_05_a,Mid,2018,6172018,20180617,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,23,,"Tiff, Talia, EW, Liz"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,61,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,56,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,53,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,61,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,78,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,55,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,69,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,85,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,80,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,35,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Softshell clam,Mya trunkata,CLAMMYA,Whole,65,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,35,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,Estimate,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,49,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,38,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,32,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,86,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,58,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Horse clam,Tresus nuttallii,CLAMHO,Sea Otter,115,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,31,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,Estimate,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,39,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,67,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,77,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,67,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,62,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,60,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,60,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,76,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,32,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,65,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,58,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,59,Estimate,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,64,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,65,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,61,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,62,Estimate,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,59,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,56,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,49,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,53,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,48,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,44,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,57,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,46,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,76,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,40,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,49,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,60,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,42,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,60,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,48,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,52,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,56,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,69,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,51,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,66,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,52,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,59,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,63,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,45,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,54,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,74,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,55,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,39,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,44,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,48,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,43,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,50,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,34,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,34,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,31,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,34,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,28,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Horse clam,Tresus nuttallii,CLAMHO,Sea Otter,60,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,36,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,31,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,33,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,37,,"Maggie, Mel, Ashley, Sydney"
Garcia Cove a,M_07_a,Mid,2018,5202018,20180520,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,31,,"Maggie, Mel, Ashley, Sydney"
