site_code,site_name,latitude_N,longitude_E,date_DDMMYY,date_YYYYMMDD,start_time,end_time,depth_MLLW_m,quadrat_number,plant_number,eelgrass_shoots_0.25msq,flowering_shoots_0.25msq,epiphyte_percover_0.25msq,macroalgae_percover_0.25msq,epiphyte_dw_g,shoot_fw_g,shoot_dw_g,xs_shoot_fw_g,xs_shoot_dw_g,rhizome_fw_g,rhizome_dw_g,leaf1_length_cm,leaf2_length_cm,leaf3_length_cm,leaf4_length_cm,leaf5_length_cm,leaf6_length_cm,leaf7_length_cm,leaf8_length_cm,leaf9_length_cm,leaf10_length_cm,leaf1_width_cm,leaf2_width_cm,leaf3_width_cm,leaf4_width_cm,leaf5_width_cm,leaf6_width_cm,leaf7_width_cm,leaf8_width_cm,leaf9_width_cm,leaf10_width_cm,rhizome_length_cm,internode1_length_cm,internode2_length_cm,internode3_length_cm,internode4_length_cm,internode5_length_cm,isopod_count,isopod_fw_g,isopod_dw_g,gammarid_count,gammarid_fw_g,gammarid_dw_g,caprelid_count,caprelid_fw_g,caprelid_dw_g,limpet_count,limpet_fw_g,limpet_dw_g,gastropod_count,gastropod_fw_g,gastropod_dw_g,crab_count,crab_fw_g,crab_dw_g,polychaete_count,other_epifauna,notes
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,2,122,2,100,0,0.0129,1.3878,0.1919,NA,NA,0.5575,0.07,47.2,38.2,49.8,19.1,63.8,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,1,1.3,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,2,62,0,100,0,0.0129,1.3878,0.1919,NA,NA,0.5575,0.07,47.2,38.2,49.8,19.1,63.8,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,5,1,1.3,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,74,2,80,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,100,0,90,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,93,1,95,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,81,1,100,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,110,0,100,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,120,0,100,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,122,2,100,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,3,62,0,100,0,0.0016,1.23,0.2003,NA,NA,0.474,0.0749,29.7,49.2,35.2,31,45,5.5,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.1,1.9,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,74,2,80,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,100,0,90,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,93,1,95,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,81,1,100,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,110,0,100,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,120,0,100,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,122,2,100,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,4,62,0,100,0,0.0098,1.7271,0.2737,NA,NA,0.4584,0.0586,69,12.5,47.4,37.2,34.4,54.8,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,5,1.5,2.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,74,2,80,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,100,0,90,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,93,1,95,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,81,1,100,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,110,0,100,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,120,0,100,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,122,2,100,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,1,5,62,0,100,0,0.0091,0.8123,0.1422,NA,NA,0.3607,0.0616,23.2,27.2,40.4,44.2,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,NA,NA,NA,NA,NA,NA,5,0.2,1.1,1,1.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,74,2,80,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,100,0,90,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,93,1,95,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,81,1,100,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,110,0,100,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,120,0,100,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,122,2,100,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,1,62,0,100,0,0.0071,2.063,0.2797,14.9213,1.7755,0.7083,0.0895,50.4,26.5,48.4,45.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,5,1.5,1.9,NA,NA,NA,1,0.2106,0.051,6,0.0051,0.0007,NA,NA,NA,NA,NA,NA,2,0.0255,0.0095,NA,NA,NA,4,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,74,2,80,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,100,0,90,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,93,1,95,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,81,1,100,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,110,0,100,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,120,0,100,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,122,2,100,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,2,62,0,100,0,0.0055,2.0772,0.2816,NA,NA,0.4821,0.0633,37.2,41.8,54.4,53.6,28.8,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1,2.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,74,2,80,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,100,0,90,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,93,1,95,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,81,1,100,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,110,0,100,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,120,0,100,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,122,2,100,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,3,62,0,100,0,0.0071,3.166,0.4481,NA,NA,0.5569,0.0809,60.8,18.2,56.8,48,34.8,69.4,32,NA,NA,NA,0.4,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,5,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,4,74,2,80,0,0.0114,1.7861,0.2658,NA,NA,0.4361,0.0629,23.4,13,32.8,44.6,50.4,55.8,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,0.2,NA,NA,NA,NA,4.6,1.6,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,4,100,0,90,0,0.0114,1.7861,0.2658,NA,NA,0.4361,0.0629,23.4,13,32.8,44.6,50.4,55.8,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,0.2,NA,NA,NA,NA,4.6,1.6,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,4,93,1,95,0,0.0114,1.7861,0.2658,NA,NA,0.4361,0.0629,23.4,13,32.8,44.6,50.4,55.8,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,0.2,NA,NA,NA,NA,4.6,1.6,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,4,81,1,100,0,0.0114,1.7861,0.2658,NA,NA,0.4361,0.0629,23.4,13,32.8,44.6,50.4,55.8,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,0.2,NA,NA,NA,NA,4.6,1.6,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_M_04,South Wadleigh Island,55.52904,-133.147,22/6/17,20170622,731,805,-0.5,2,4,110,0,100,0,0.0114,1.7861,0.2658,NA,NA,0.4361,0.0629,23.4,13,32.8,44.6,50.4,55.8,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.5,0.2,NA,NA,NA,NA,4.6,1.6,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; bryazoans on shoots
